time_s,phase,leg,x_setpoint_mm,y_setpoint_mm,z_setpoint_mm,x_actual_mm,y_actual_mm,z_actual_mm,theta1_setpoint_deg,theta1_actual_deg,theta2_setpoint_deg,theta2_actual_deg
1.1042,WARMUP,FL,179.375,177.0,-220.0,179.545,177.0,-219.955,38.316,38.3,-56.731,-56.742
1.1042,WARMUP,RR,-179.375,-177.0,-220.0,-179.309,-177.0,-219.892,38.367,38.36,-56.781,-56.796
1.1042,WARMUP,RL,-179.375,177.0,-220.0,-179.272,177.0,-219.872,38.369,38.365,-56.781,-56.818
1.1208,WARMUP,FR,179.375,-177.0,-220.0,179.39,-177.0,-219.979,38.317,38.317,-56.704,-56.705
1.1208,WARMUP,FL,179.375,177.0,-220.0,179.545,177.0,-219.953,38.317,38.301,-56.732,-56.744
1.1208,WARMUP,RR,-179.375,-177.0,-220.0,-179.308,-177.0,-219.892,38.367,38.36,-56.781,-56.796
1.1208,WARMUP,RL,-179.375,177.0,-220.0,-179.273,177.0,-219.873,38.369,38.365,-56.781,-56.818
1.1417,WARMUP,FR,179.375,-177.0,-220.0,179.388,-177.0,-219.977,38.319,38.318,-56.707,-56.707
1.1417,WARMUP,FL,179.375,177.0,-220.0,179.543,177.0,-219.95,38.321,38.303,-56.733,-56.747
1.1417,WARMUP,RR,-179.375,-177.0,-220.0,-179.31,-177.0,-219.892,38.366,38.36,-56.781,-56.795
1.1417,WARMUP,RL,-179.375,177.0,-220.0,-179.274,177.0,-219.873,38.369,38.365,-56.781,-56.818
1.1625,WARMUP,FR,179.375,-177.0,-220.0,179.386,-177.0,-219.974,38.321,38.32,-56.709,-56.709
1.1625,WARMUP,FL,179.375,177.0,-220.0,179.541,177.0,-219.947,38.323,38.306,-56.737,-56.75
1.1625,WARMUP,RR,-179.375,-177.0,-220.0,-179.311,-177.0,-219.893,38.366,38.36,-56.781,-56.795
1.1625,WARMUP,RL,-179.375,177.0,-220.0,-179.276,177.0,-219.873,38.369,38.365,-56.781,-56.817
1.1833,WARMUP,FR,179.375,-177.0,-220.0,179.387,-177.0,-219.971,38.322,38.322,-56.712,-56.712
1.1833,WARMUP,FL,179.375,177.0,-220.0,179.541,177.0,-219.943,38.325,38.308,-56.74,-56.753
1.1833,WARMUP,RR,-179.375,-177.0,-220.0,-179.311,-177.0,-219.893,38.366,38.36,-56.781,-56.795
1.1833,WARMUP,RL,-179.375,177.0,-220.0,-179.276,177.0,-219.873,38.369,38.365,-56.781,-56.817
1.2042,WARMUP,FR,179.375,-177.0,-220.0,179.387,-177.0,-219.968,38.324,38.324,-56.715,-56.715
1.2042,WARMUP,FL,179.375,177.0,-220.0,179.54,177.0,-219.941,38.327,38.309,-56.743,-56.756
1.2042,WARMUP,RR,-179.375,-177.0,-220.0,-179.31,-177.0,-219.892,38.366,38.36,-56.781,-56.795
1.2042,WARMUP,RL,-179.375,177.0,-220.0,-179.276,177.0,-219.873,38.369,38.365,-56.781,-56.818
1.2208,WARMUP,FR,179.375,-177.0,-220.0,179.387,-177.0,-219.966,38.326,38.325,-56.717,-56.717
1.2208,WARMUP,FL,179.375,177.0,-220.0,179.54,177.0,-219.939,38.328,38.311,-56.744,-56.758
1.2208,WARMUP,RR,-179.375,-177.0,-220.0,-179.311,-177.0,-219.892,38.366,38.36,-56.781,-56.795
1.2208,WARMUP,RL,-179.375,177.0,-220.0,-179.276,177.0,-219.873,38.369,38.365,-56.781,-56.817
1.2417,WARMUP,FR,179.375,-177.0,-220.0,179.387,-177.0,-219.964,38.327,38.327,-56.72,-56.72
1.2417,WARMUP,FL,179.375,177.0,-220.0,179.539,177.0,-219.936,38.329,38.312,-56.747,-56.76
1.2417,WARMUP,RR,-179.375,-177.0,-220.0,-179.31,-177.0,-219.892,38.366,38.36,-56.781,-56.795
1.2417,WARMUP,RL,-179.375,177.0,-220.0,-179.276,177.0,-219.873,38.369,38.365,-56.781,-56.817
1.2625,WARMUP,FR,179.375,-177.0,-220.0,179.387,-177.0,-219.961,38.329,38.328,-56.722,-56.722
1.2625,WARMUP,FL,179.375,177.0,-220.0,179.539,177.0,-219.934,38.331,38.314,-56.749,-56.762
1.2625,WARMUP,RR,-179.375,-177.0,-220.0,-179.31,-177.0,-219.892,38.366,38.36,-56.782,-56.795
1.2625,WARMUP,RL,-179.375,177.0,-220.0,-179.276,177.0,-219.873,38.369,38.365,-56.781,-56.817
1.2833,WARMUP,FR,179.375,-177.0,-220.0,179.387,-177.0,-219.959,38.33,38.33,-56.724,-56.724
1.2833,WARMUP,FL,179.375,177.0,-220.0,179.538,177.0,-219.932,38.332,38.315,-56.751,-56.764
1.2833,WARMUP,RR,-179.375,-177.0,-220.0,-179.31,-177.0,-219.892,38.366,38.36,-56.781,-56.795
1.2833,WARMUP,RL,-179.375,177.0,-220.0,-179.276,177.0,-219.873,38.369,38.365,-56.781,-56.817
1.3042,WARMUP,FR,179.375,-177.0,-220.0,179.387,-177.0,-219.957,38.331,38.331,-56.726,-56.726
1.3042,WARMUP,FL,179.375,177.0,-220.0,179.538,177.0,-219.931,38.333,38.316,-56.752,-56.766
1.3042,WARMUP,RR,-179.375,-177.0,-220.0,-179.31,-177.0,-219.892,38.366,38.36,-56.781,-56.795
1.3042,WARMUP,RL,-179.375,177.0,-220.0,-179.276,177.0,-219.873,38.369,38.365,-56.781,-56.817
1.3208,WARMUP,FR,179.375,-177.0,-220.0,179.387,-177.0,-219.956,38.332,38.332,-56.727,-56.728
1.3208,WARMUP,FL,179.375,177.0,-220.0,179.538,177.0,-219.929,38.335,38.317,-56.752,-56.767
1.3208,WARMUP,RR,-179.375,-177.0,-220.0,-179.31,-177.0,-219.892,38.366,38.36,-56.781,-56.795
1.3208,WARMUP,RL,-179.375,177.0,-220.0,-179.276,177.0,-219.873,38.369,38.365,-56.781,-56.817
1.3417,WARMUP,FR,179.375,-177.0,-220.0,179.384,-177.0,-219.954,38.333,38.333,-56.729,-56.729
1.3417,WARMUP,FL,179.375,177.0,-220.0,179.534,177.0,-219.927,38.337,38.319,-56.755,-56.769
1.3417,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.3417,WARMUP,RL,-179.375,177.0,-220.0,-179.279,177.0,-219.873,38.369,38.366,-56.781,-56.817
1.3625,WARMUP,FR,179.375,-177.0,-220.0,179.384,-177.0,-219.952,38.335,38.335,-56.731,-56.731
1.3625,WARMUP,FL,179.375,177.0,-220.0,179.534,177.0,-219.924,38.338,38.321,-56.757,-56.772
1.3625,WARMUP,RR,-179.375,-177.0,-220.0,-179.312,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.3625,WARMUP,RL,-179.375,177.0,-220.0,-179.279,177.0,-219.873,38.369,38.366,-56.781,-56.817
1.3833,WARMUP,FR,179.375,-177.0,-220.0,179.385,-177.0,-219.95,38.336,38.336,-56.733,-56.734
1.3833,WARMUP,FL,179.375,177.0,-220.0,179.534,177.0,-219.922,38.34,38.322,-56.759,-56.774
1.3833,WARMUP,RR,-179.375,-177.0,-220.0,-179.312,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.3833,WARMUP,RL,-179.375,177.0,-220.0,-179.279,177.0,-219.873,38.369,38.365,-56.781,-56.816
1.4042,WARMUP,FR,179.375,-177.0,-220.0,179.385,-177.0,-219.948,38.337,38.337,-56.735,-56.736
1.4042,WARMUP,FL,179.375,177.0,-220.0,179.533,177.0,-219.92,38.341,38.323,-56.76,-56.775
1.4042,WARMUP,RR,-179.375,-177.0,-220.0,-179.312,-177.0,-219.893,38.366,38.36,-56.781,-56.795
1.4042,WARMUP,RL,-179.375,177.0,-220.0,-179.279,177.0,-219.873,38.369,38.365,-56.781,-56.817
1.4208,WARMUP,FR,179.375,-177.0,-220.0,179.385,-177.0,-219.946,38.338,38.338,-56.737,-56.737
1.4208,WARMUP,FL,179.375,177.0,-220.0,179.533,177.0,-219.919,38.341,38.324,-56.762,-56.776
1.4208,WARMUP,RR,-179.375,-177.0,-220.0,-179.311,-177.0,-219.892,38.366,38.36,-56.781,-56.795
1.4208,WARMUP,RL,-179.375,177.0,-220.0,-179.279,177.0,-219.873,38.369,38.365,-56.781,-56.816
1.4417,WARMUP,FR,179.375,-177.0,-220.0,179.385,-177.0,-219.944,38.339,38.339,-56.738,-56.739
1.4417,WARMUP,FL,179.375,177.0,-220.0,179.533,177.0,-219.918,38.342,38.325,-56.763,-56.778
1.4417,WARMUP,RR,-179.375,-177.0,-220.0,-179.311,-177.0,-219.892,38.366,38.36,-56.781,-56.795
1.4417,WARMUP,RL,-179.375,177.0,-220.0,-179.28,177.0,-219.873,38.369,38.365,-56.781,-56.816
1.4625,WARMUP,FR,179.375,-177.0,-220.0,179.384,-177.0,-219.943,38.34,38.34,-56.739,-56.74
1.4625,WARMUP,FL,179.375,177.0,-220.0,179.53,177.0,-219.916,38.345,38.327,-56.763,-56.779
1.4625,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.4625,WARMUP,RL,-179.375,177.0,-220.0,-179.281,177.0,-219.873,38.369,38.366,-56.781,-56.816
1.4833,WARMUP,FR,179.375,-177.0,-220.0,179.383,-177.0,-219.942,38.341,38.341,-56.741,-56.741
1.4833,WARMUP,FL,179.375,177.0,-220.0,179.529,177.0,-219.914,38.346,38.328,-56.765,-56.781
1.4833,WARMUP,RR,-179.375,-177.0,-220.0,-179.314,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.4833,WARMUP,RL,-179.375,177.0,-220.0,-179.282,177.0,-219.874,38.369,38.366,-56.781,-56.816
1.5042,WARMUP,FR,179.375,-177.0,-220.0,179.384,-177.0,-219.94,38.342,38.342,-56.743,-56.743
1.5042,WARMUP,FL,179.375,177.0,-220.0,179.529,177.0,-219.912,38.347,38.329,-56.767,-56.783
1.5042,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.5042,WARMUP,RL,-179.375,177.0,-220.0,-179.282,177.0,-219.874,38.369,38.366,-56.781,-56.816
1.5208,WARMUP,FR,179.375,-177.0,-220.0,179.384,-177.0,-219.939,38.343,38.343,-56.744,-56.744
1.5208,WARMUP,FL,179.375,177.0,-220.0,179.529,177.0,-219.911,38.348,38.33,-56.768,-56.784
1.5208,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.5208,WARMUP,RL,-179.375,177.0,-220.0,-179.282,177.0,-219.874,38.369,38.366,-56.781,-56.816
1.5417,WARMUP,FR,179.375,-177.0,-220.0,179.384,-177.0,-219.937,38.344,38.344,-56.745,-56.746
1.5417,WARMUP,FL,179.375,177.0,-220.0,179.528,177.0,-219.91,38.348,38.331,-56.769,-56.785
1.5417,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.5417,WARMUP,RL,-179.375,177.0,-220.0,-179.282,177.0,-219.874,38.369,38.366,-56.781,-56.816
1.5625,WARMUP,FR,179.375,-177.0,-220.0,179.384,-177.0,-219.936,38.345,38.345,-56.747,-56.747
1.5625,WARMUP,FL,179.375,177.0,-220.0,179.528,177.0,-219.909,38.35,38.331,-56.769,-56.786
1.5625,WARMUP,RR,-179.375,-177.0,-220.0,-179.312,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.5625,WARMUP,RL,-179.375,177.0,-220.0,-179.282,177.0,-219.874,38.369,38.366,-56.781,-56.816
1.5833,WARMUP,FR,179.375,-177.0,-220.0,179.382,-177.0,-219.935,38.346,38.346,-56.748,-56.748
1.5833,WARMUP,FL,179.375,177.0,-220.0,179.525,177.0,-219.908,38.351,38.333,-56.77,-56.787
1.5833,WARMUP,RR,-179.375,-177.0,-220.0,-179.314,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.5833,WARMUP,RL,-179.375,177.0,-220.0,-179.285,177.0,-219.874,38.369,38.366,-56.781,-56.815
1.6042,WARMUP,FR,179.375,-177.0,-220.0,179.383,-177.0,-219.934,38.346,38.346,-56.749,-56.749
1.6042,WARMUP,FL,179.375,177.0,-220.0,179.525,177.0,-219.907,38.351,38.334,-56.771,-56.788
1.6042,WARMUP,RR,-179.375,-177.0,-220.0,-179.314,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.6042,WARMUP,RL,-179.375,177.0,-220.0,-179.285,177.0,-219.874,38.369,38.366,-56.781,-56.815
1.6208,WARMUP,FR,179.375,-177.0,-220.0,179.383,-177.0,-219.933,38.347,38.347,-56.75,-56.75
1.6208,WARMUP,FL,179.375,177.0,-220.0,179.525,177.0,-219.906,38.352,38.334,-56.772,-56.789
1.6208,WARMUP,RR,-179.375,-177.0,-220.0,-179.314,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.6208,WARMUP,RL,-179.375,177.0,-220.0,-179.284,177.0,-219.874,38.369,38.366,-56.781,-56.815
1.6417,WARMUP,FR,179.375,-177.0,-220.0,179.383,-177.0,-219.932,38.347,38.347,-56.751,-56.751
1.6417,WARMUP,FL,179.375,177.0,-220.0,179.525,177.0,-219.905,38.352,38.335,-56.773,-56.79
1.6417,WARMUP,RR,-179.375,-177.0,-220.0,-179.314,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.6417,WARMUP,RL,-179.375,177.0,-220.0,-179.285,177.0,-219.874,38.369,38.366,-56.781,-56.815
1.6625,WARMUP,FR,179.375,-177.0,-220.0,179.384,-177.0,-219.931,38.348,38.348,-56.752,-56.752
1.6625,WARMUP,FL,179.375,177.0,-220.0,179.524,177.0,-219.904,38.353,38.335,-56.773,-56.79
1.6625,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.6625,WARMUP,RL,-179.375,177.0,-220.0,-179.285,177.0,-219.874,38.369,38.366,-56.781,-56.815
1.6833,WARMUP,FR,179.375,-177.0,-220.0,179.383,-177.0,-219.93,38.348,38.348,-56.752,-56.753
1.6833,WARMUP,FL,179.375,177.0,-220.0,179.523,177.0,-219.904,38.354,38.336,-56.773,-56.791
1.6833,WARMUP,RR,-179.375,-177.0,-220.0,-179.314,-177.0,-219.893,38.366,38.361,-56.781,-56.794
1.6833,WARMUP,RL,-179.375,177.0,-220.0,-179.286,177.0,-219.874,38.369,38.366,-56.781,-56.815
1.7042,WARMUP,FR,179.375,-177.0,-220.0,179.382,-177.0,-219.929,38.349,38.349,-56.753,-56.753
1.7042,WARMUP,FL,179.375,177.0,-220.0,179.521,177.0,-219.903,38.355,38.337,-56.773,-56.791
1.7042,WARMUP,RR,-179.375,-177.0,-220.0,-179.315,-177.0,-219.893,38.366,38.361,-56.781,-56.794
1.7042,WARMUP,RL,-179.375,177.0,-220.0,-179.287,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.7208,WARMUP,FR,179.375,-177.0,-220.0,179.383,-177.0,-219.929,38.349,38.349,-56.754,-56.754
1.7208,WARMUP,FL,179.375,177.0,-220.0,179.521,177.0,-219.903,38.355,38.337,-56.774,-56.792
1.7208,WARMUP,RR,-179.375,-177.0,-220.0,-179.314,-177.0,-219.893,38.366,38.361,-56.781,-56.794
1.7208,WARMUP,RL,-179.375,177.0,-220.0,-179.287,177.0,-219.875,38.369,38.366,-56.781,-56.815
1.7417,WARMUP,FR,179.375,-177.0,-220.0,179.383,-177.0,-219.928,38.35,38.35,-56.754,-56.755
1.7417,WARMUP,FL,179.375,177.0,-220.0,179.521,177.0,-219.902,38.355,38.337,-56.774,-56.792
1.7417,WARMUP,RR,-179.375,-177.0,-220.0,-179.314,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.7417,WARMUP,RL,-179.375,177.0,-220.0,-179.287,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.7625,WARMUP,FR,179.375,-177.0,-220.0,179.384,-177.0,-219.928,38.35,38.35,-56.755,-56.755
1.7625,WARMUP,FL,179.375,177.0,-220.0,179.521,177.0,-219.902,38.355,38.338,-56.775,-56.793
1.7625,WARMUP,RR,-179.375,-177.0,-220.0,-179.314,-177.0,-219.893,38.366,38.36,-56.781,-56.794
1.7625,WARMUP,RL,-179.375,177.0,-220.0,-179.287,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.7833,WARMUP,FR,179.375,-177.0,-220.0,179.384,-177.0,-219.927,38.35,38.35,-56.755,-56.756
1.7833,WARMUP,FL,179.375,177.0,-220.0,179.521,177.0,-219.902,38.356,38.338,-56.775,-56.793
1.7833,WARMUP,RR,-179.375,-177.0,-220.0,-179.314,-177.0,-219.893,38.366,38.361,-56.781,-56.794
1.7833,WARMUP,RL,-179.375,177.0,-220.0,-179.287,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.8042,WARMUP,FR,179.375,-177.0,-220.0,179.385,-177.0,-219.927,38.35,38.35,-56.756,-56.756
1.8042,WARMUP,FL,179.375,177.0,-220.0,179.52,177.0,-219.901,38.356,38.338,-56.775,-56.793
1.8042,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.892,38.366,38.361,-56.781,-56.795
1.8042,WARMUP,RL,-179.375,177.0,-220.0,-179.287,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.8208,WARMUP,FR,179.375,-177.0,-220.0,179.385,-177.0,-219.926,38.35,38.35,-56.756,-56.757
1.8208,WARMUP,FL,179.375,177.0,-220.0,179.52,177.0,-219.901,38.356,38.338,-56.775,-56.793
1.8208,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.892,38.366,38.361,-56.781,-56.795
1.8208,WARMUP,RL,-179.375,177.0,-220.0,-179.287,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.8417,WARMUP,FR,179.375,-177.0,-220.0,179.385,-177.0,-219.926,38.351,38.35,-56.756,-56.757
1.8417,WARMUP,FL,179.375,177.0,-220.0,179.52,177.0,-219.901,38.356,38.338,-56.775,-56.793
1.8417,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.892,38.366,38.361,-56.781,-56.795
1.8417,WARMUP,RL,-179.375,177.0,-220.0,-179.288,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.8625,WARMUP,FR,179.375,-177.0,-220.0,179.385,-177.0,-219.926,38.351,38.351,-56.757,-56.757
1.8625,WARMUP,FL,179.375,177.0,-220.0,179.519,177.0,-219.901,38.356,38.338,-56.775,-56.793
1.8625,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.892,38.366,38.361,-56.781,-56.795
1.8625,WARMUP,RL,-179.375,177.0,-220.0,-179.288,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.8833,WARMUP,FR,179.375,-177.0,-220.0,179.386,-177.0,-219.926,38.351,38.351,-56.757,-56.757
1.8833,WARMUP,FL,179.375,177.0,-220.0,179.519,177.0,-219.901,38.356,38.338,-56.775,-56.793
1.8833,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.892,38.366,38.361,-56.781,-56.795
1.8833,WARMUP,RL,-179.375,177.0,-220.0,-179.288,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.9042,WARMUP,FR,179.375,-177.0,-220.0,179.386,-177.0,-219.926,38.351,38.351,-56.757,-56.757
1.9042,WARMUP,FL,179.375,177.0,-220.0,179.519,177.0,-219.901,38.356,38.338,-56.775,-56.793
1.9042,WARMUP,RR,-179.375,-177.0,-220.0,-179.313,-177.0,-219.892,38.366,38.361,-56.781,-56.795
1.9042,WARMUP,RL,-179.375,177.0,-220.0,-179.288,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.9208,WARMUP,FR,179.375,-177.0,-220.0,179.387,-177.0,-219.926,38.351,38.35,-56.757,-56.758
1.9208,WARMUP,FL,179.375,177.0,-220.0,179.519,177.0,-219.901,38.356,38.338,-56.775,-56.793
1.9208,WARMUP,RR,-179.375,-177.0,-220.0,-179.312,-177.0,-219.892,38.366,38.361,-56.781,-56.795
1.9208,WARMUP,RL,-179.375,177.0,-220.0,-179.288,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.9417,WARMUP,FR,179.375,-177.0,-220.0,179.387,-177.0,-219.925,38.351,38.35,-56.757,-56.758
1.9417,WARMUP,FL,179.375,177.0,-220.0,179.518,177.0,-219.901,38.356,38.338,-56.775,-56.793
1.9417,WARMUP,RR,-179.375,-177.0,-220.0,-179.312,-177.0,-219.892,38.367,38.361,-56.781,-56.795
1.9417,WARMUP,RL,-179.375,177.0,-220.0,-179.288,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.9625,WARMUP,FR,179.375,-177.0,-220.0,179.388,-177.0,-219.925,38.351,38.35,-56.757,-56.758
1.9625,WARMUP,FL,179.375,177.0,-220.0,179.518,177.0,-219.902,38.356,38.338,-56.775,-56.793
1.9625,WARMUP,RR,-179.375,-177.0,-220.0,-179.312,-177.0,-219.892,38.367,38.361,-56.781,-56.795
1.9625,WARMUP,RL,-179.375,177.0,-220.0,-179.288,177.0,-219.875,38.369,38.366,-56.781,-56.814
1.9833,WARMUP,FR,179.375,-177.0,-220.0,179.388,-177.0,-219.925,38.351,38.35,-56.757,-56.758
1.9833,WARMUP,FL,179.375,177.0,-220.0,179.518,177.0,-219.902,38.356,38.338,-56.775,-56.792
1.9833,WARMUP,RR,-179.375,-177.0,-220.0,-179.312,-177.0,-219.892,38.367,38.361,-56.781,-56.796
1.9833,WARMUP,RL,-179.375,177.0,-220.0,-179.288,177.0,-219.875,38.369,38.366,-56.781,-56.814
2.0042,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.388,-177.0,-219.925,38.35,38.35,-56.757,-56.758
2.0042,IDLE_MARCH,FL,179.375,177.0,-220.0,179.518,177.0,-219.902,38.356,38.338,-56.775,-56.792
2.0042,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.312,-177.0,-219.892,38.367,38.361,-56.781,-56.796
2.0042,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.289,177.0,-219.875,38.369,38.366,-56.781,-56.814
2.0208,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.429,-177.0,-219.921,38.346,38.345,-56.765,-56.766
2.0208,IDLE_MARCH,FL,179.375,177.0,-220.0,179.558,177.0,-219.899,38.356,38.332,-56.775,-56.799
2.0208,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.271,-177.0,-219.882,38.368,38.359,-56.781,-56.808
2.0208,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.249,177.0,-219.865,38.371,38.365,-56.784,-56.827
2.0417,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.458,-177.0,-219.917,38.346,38.341,-56.766,-56.771
2.0417,IDLE_MARCH,FL,179.375,177.0,-197.041,179.585,177.0,-219.876,41.808,38.872,-62.573,-57.696
2.0417,IDLE_MARCH,RR,-179.375,-177.0,-197.041,-179.245,-177.001,-219.886,41.818,38.895,-62.589,-57.709
2.0417,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.223,176.999,-219.849,38.379,38.369,-56.796,-56.846
2.0625,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.569,-177.003,-219.873,38.369,38.347,-56.781,-56.827
2.0625,IDLE_MARCH,FL,179.375,177.0,-220.0,180.262,176.995,-208.403,43.961,45.691,-65.414,-68.561
2.0625,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-178.484,-177.004,-208.49,43.967,45.699,-65.422,-68.574
2.0625,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.106,176.998,-219.811,38.396,38.369,-56.823,-56.893
2.0833,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.753,-177.037,-219.64,38.372,38.347,-56.785,-56.84
2.0833,IDLE_MARCH,FL,179.375,177.0,-220.0,178.917,176.964,-211.416,41.532,42.595,-61.711,-63.243
2.0833,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.872,-177.007,-211.514,41.537,42.602,-61.718,-63.25
2.0833,IDLE_MARCH,RL,-179.375,177.0,-220.0,-178.911,176.992,-219.755,38.429,38.397,-56.877,-56.971
2.1042,IDLE_MARCH,FR,179.375,-177.0,-197.041,179.577,-177.0,-219.631,41.834,38.893,-62.614,-57.754
2.1042,IDLE_MARCH,FL,179.375,177.0,-220.0,179.159,177.0,-216.567,39.576,39.937,-58.677,-59.251
2.1042,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.6,-177.001,-216.485,39.583,39.947,-58.688,-59.264
2.1042,IDLE_MARCH,RL,-179.375,177.0,-197.041,-179.052,176.999,-219.388,41.915,38.974,-62.741,-57.919
2.1208,IDLE_MARCH,FR,179.375,-177.0,-206.224,180.383,-176.871,-211.321,45.313,44.835,-67.764,-67.335
2.1208,IDLE_MARCH,FL,179.375,177.0,-220.0,179.396,177.128,-218.746,38.929,39.08,-57.663,-57.951
2.1208,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.234,-176.999,-218.798,38.939,39.079,-57.679,-57.98
2.1208,IDLE_MARCH,RL,-179.375,177.0,-206.224,-178.509,177.002,-211.326,45.36,44.902,-67.835,-67.43
2.1417,IDLE_MARCH,FR,179.375,-177.0,-220.0,178.987,-176.989,-210.057,42.135,43.415,-62.637,-64.506
2.1417,IDLE_MARCH,FL,179.375,177.0,-220.0,179.548,177.009,-219.452,38.584,38.649,-57.12,-57.247
2.1417,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.003,-176.997,-219.356,38.651,38.672,-57.225,-57.42
2.1417,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.774,177.005,-210.165,42.149,43.434,-62.658,-64.533
2.1625,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.149,-177.0,-216.126,39.848,40.297,-59.101,-59.802
2.1625,IDLE_MARCH,FL,179.375,177.0,-206.224,179.618,177.0,-219.698,40.242,38.451,-59.938,-57.017
2.1625,IDLE_MARCH,RR,-179.375,-177.0,-206.224,-178.809,-177.001,-219.459,40.373,38.551,-60.144,-57.311
2.1625,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.604,176.999,-216.12,39.845,40.294,-59.097,-59.796
2.1833,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.516,-177.006,-218.715,38.944,39.083,-57.686,-57.99
2.1833,IDLE_MARCH,FL,179.375,177.0,-206.224,180.283,176.991,-211.17,45.34,44.872,-67.805,-67.391
2.1833,IDLE_MARCH,RR,-179.375,-177.0,-206.224,-178.513,-177.009,-211.163,45.422,44.994,-67.928,-67.553
2.1833,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.234,176.994,-218.698,38.942,39.08,-57.683,-57.987
2.2042,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.497,-177.005,-219.43,38.597,38.65,-57.141,-57.284
2.2042,IDLE_MARCH,FL,179.375,177.0,-220.0,178.929,176.992,-210.013,42.141,43.424,-62.647,-64.518
2.2042,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.834,-177.007,-210.07,42.172,43.466,-62.693,-64.581
2.2042,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.018,176.995,-219.312,38.641,38.662,-57.21,-57.4
2.2208,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.645,-177.002,-219.643,38.485,38.48,-56.964,-57.075
2.2208,IDLE_MARCH,FL,179.375,177.0,-220.0,179.057,176.998,-215.232,40.167,40.725,-59.597,-60.448
2.2208,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.701,-177.002,-215.247,40.182,40.747,-59.622,-60.479
2.2208,IDLE_MARCH,RL,-179.375,177.0,-220.0,-178.88,176.998,-219.449,38.572,38.548,-57.101,-57.277
2.2417,IDLE_MARCH,FR,179.375,-177.0,-197.041,179.543,-177.041,-213.814,45.528,43.405,-68.324,-65.103
